obs,time,elapsed,date,hhmmss,averaging,kam,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,CO2_hrs,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
70,1785344796,8560,20260730 01:06:36,01:06:36,15,,1785344788,0.002179612,2.179612194,4.507639735,391.8090048,242.7838303,24.42441613,39.41657139,0.056914426,1.380217914,0.055642029,0.034888219,287.4249,35.60398265,33.72356667,5.261173779,28.10025863,1.451889485,5.166818942,3.809284293,-96.12089775,-24.06429367,-4.015052081,163.2246565,4.81887003,2.174183514,4.507639735,404.724431,397.9871212,0.069393169,60.84587755,2.179612194,11.42703864,14.42269576,-0.000590458,69.65,42,10,1.003352937,0.33529371,25136.66202,1499.97,1261.1901,0.840810216,0.191620432,6,0.5,0: Broadleaf,2,TRUE,1785344788,391.9166,399.7924667,14.43208667,11.45779333,405.0836,15.37592,430.7994667,100.5014667,0.1000277,33.40016667,33.72356667,999.9,0,0,5003.708,0,81.81166,-7.875978,397.6554667,404.4262667,2.974297333,399.7924667,11.45779333,1.450444667,1.151524667,12.45555333,8.989112667,1499.97,0.972994333,0.02700542,0,2.096173333,0,16189.94667,12843.61333,44.3666,46.40393333,45.312,45.1912,44.43286667,1459.46,40.51,0,1785344794,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-7.76715381,-2.931857143,0.403291182,0,2.970290476,0.159877403,0.039328961,0,0,2,0/2,3.00543,2.7594,0.0913111,0.0913893,0.0790031,0.0638756,32145.5,23140.9,33498.4,25755.7,39477.5,32647.9,48947.7,40247.2,1.75265,2.64212,0.190973,0,30.6215,999.9,48.743,32.559,23.902,29.002,-100,3,0.29391,0,20.2456,5.20486,11.956,4.96935,3.294,7163.4,9999,133.1,9999,4.97366,1.87299,1.87076,1.87241,1.87286,1.87378,1.87328,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.168,-0.9438,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,66.8,145.1,0.155029,4.99756,2.64526,2.75024,2.8479,2.26318,35.4059,14.9463,2,374.646,1229.51,31.5654,31.3424,30.0001,31.2248,31.1308,-1,40,10,-999.9,400,20,101.705,94.4539
71,1785344916,8680,20260730 01:08:36,01:08:36,15,,1785344908,0.002215218,2.215218389,4.311222058,393.068317,252.2021949,25.37189289,39.54322142,0.058231236,1.378611289,0.056898508,0.035678767,287.4304733,35.54853599,33.67048,5.245583228,28.30877757,1.459411039,5.155330481,3.78617219,-97.69113097,-23.0433174,-3.847438118,162.8485868,2.874160609,2.236700173,4.311222058,402.0308259,397.3163455,-0.245244274,60.84587755,2.215218389,11.2924857,14.42176303,-0.013199193,69.65,42,10,1.003358698,0.335869838,25093.68846,1499.999333,1261.21474,0.8408102,0.191620401,6,0.5,0: Broadleaf,2,TRUE,1785344908,393.1714,398.3930667,14.50686667,11.44304667,406.3384667,15.45071333,430.2012667,100.5014,0.099996027,33.36044,33.67048,999.9,0,0,4995.750667,0,1187.274133,-5.221788,398.9592,403.0048,3.063824667,398.3930667,11.44304667,1.457964,1.150043333,12.53424667,8.969446,1499.999333,0.972994,0.02700576,0,2.1128,0,16181.67333,12843.86,44.187,46.312,45.1746,44.937,44.25,1459.489333,40.51,0,1785344914,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-5.353469048,1.467617143,0.760713858,0,3.023490952,0.837052208,0.096622138,0,0,2,0/2,3.00498,2.75946,0.0911569,0.09067,0.0789065,0.0626192,32151,23160.5,33498.6,25757.2,39482.4,32694.3,48948.4,40249.4,1.75205,2.6423,0.200637,0,30.434,999.9,48.443,32.599,23.808,28.642,-100,3,0.294162,0,20.2454,5.20396,11.956,4.96935,3.294,7163.4,9999,133.2,9999,4.97364,1.87299,1.87081,1.87238,1.87286,1.87378,1.87331,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.167,-0.9439,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,68.8,147.1,0.155029,4.99756,2.64526,2.75024,2.84912,2.26074,35.4291,14.9288,2,374.519,1230.63,31.5398,31.3568,30.0002,31.2548,31.1712,-1,40,10,-999.9,400,20,101.706,94.4592
72,1785345036,8800,20260730 01:10:36,01:10:36,15,,1785345028,0.001953837,1.95383717,4.515075889,399.0023706,235.775677,23.72163207,40.14403671,0.051225446,1.378505601,0.050190961,0.031460555,287.4198333,35.84394597,33.88976,5.310242492,29.34539343,1.526724652,5.202604136,3.783517839,-86.16421918,-27.22565391,-4.554602389,169.4753579,3.631996612,2.114724153,4.515075889,410.8277897,404.4725152,0.002567107,60.84587755,1.95383717,12.33290304,15.07804545,-0.011933175,69.65,42,10,1.00336095,0.336095027,25076.93154,1499.943333,1261.1677,0.840810231,0.191620461,6,0.5,0: Broadleaf,2,TRUE,1785345028,399.1104,405.3024,15.17452667,12.29543333,412.2776667,16.11836667,432.5425333,100.511,0.100023053,33.52342,33.88976,999.9,0,0,4994.75,0,847.3181333,-6.191892667,405.2601333,410.3478,2.879110667,405.3024,12.29543333,1.525206667,1.235826,13.22307333,10.03960733,1499.943333,0.972994333,0.02700542,0,2.063046667,0,16147.05333,12843.38,44.3162,46.37913333,45.25,45.05786667,44.3498,1459.433333,40.51,0,1785345034,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-7.366563333,8.400184675,2.815094246,0,2.682582857,2.283474545,0.351045267,0,0,2,0/2,3.00717,2.75953,0.0923575,0.0925529,0.0816811,0.0676385,32097.3,23103.8,33487.4,25747.9,39344.5,32503.2,48933.6,40236.4,1.75473,2.63678,0.205386,0,30.5645,999.9,50.641,32.65,24.9574,29.002,-100,3,0.306842,0,20.2455,5.20426,11.956,4.9693,3.294,7163.4,9999,133.2,9999,4.97366,1.87302,1.87081,1.87239,1.87286,1.87378,1.87327,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.168,-0.9438,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,70.8,149.1,0.155029,4.99756,2.64526,2.75024,2.8479,2.22534,35.4754,14.8938,2,376.669,1225.33,31.6609,31.495,30.0006,31.3809,31.2985,-1,40,10,-999.9,400,20,101.674,94.4273
73,1785345156,8920,20260730 01:12:36,01:12:36,15,,1785345148,0.002161632,2.161632405,4.057186937,413.0195143,277.3831769,27.90926731,41.55649293,0.057788374,1.380602029,0.056477441,0.035413706,287.42642,35.6639673,33.74292667,5.266869465,29.84007383,1.54623834,5.181751054,3.720631125,-95.32798904,-21.67728927,-3.617035555,166.8041061,1.350379032,2.191439097,4.057186937,417.422661,415.7398303,-0.723212657,60.84587755,2.161632405,12.09492515,15.21243697,-0.027115617,69.65,41,9,1.003272028,0.327202788,25142.91118,1499.978,1261.19682,0.840810212,0.191620424,6,0.5,0: Broadleaf,2,TRUE,1785345148,413.1163333,416.2316667,15.36767333,12.39166,426.2836,16.31151333,433.5897333,100.5162667,0.10002746,33.45168667,33.74292667,999.9,0,0,5004.874667,0,28.8337,-3.115355867,419.564,421.4553333,2.976018,416.2316667,12.39166,1.5447,1.245562,13.4178,10.15459133,1499.978,0.972994667,0.02700508,0,2.073486667,0,16131.21333,12843.67333,44.437,46.333,45.312,45.187,44.458,1459.468,40.51,0,1785345154,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-5.244992762,41.61017322,4.402750467,0,2.860904762,2.42614987,0.247437085,0,0,2,0/2,3.00828,2.75948,0.0940656,0.0927941,0.0820638,0.0658263,32025.1,23089.6,33475.8,25739.6,39314.6,32556.2,48917.9,40224.5,1.75592,2.63582,0.207871,0,30.3579,999.9,50.824,32.69,25.1037,28.732,-100,3,0.319223,0,20.2454,5.20306,11.956,4.9687,3.294,7163.4,9999,133.2,9999,4.97361,1.87298,1.87079,1.87236,1.87286,1.87376,1.87329,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.167,-0.9439,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,72.8,151.1,0.155029,4.99756,2.64526,2.75024,2.8479,2.23511,35.5451,14.8675,2,378.101,1226.45,31.7405,31.6411,30.0003,31.5133,31.4169,-1,40,10,-999.9,400,20,101.64,94.3985
74,1785345276,9040,20260730 01:14:36,01:14:36,15,,1785345268,0.00192552,1.925520009,4.42846758,408.4861163,249.2455882,25.07819173,41.10039907,0.051765529,1.37873636,0.050709531,0.03178654,287.4331333,35.7244351,33.63775333,5.23599206,29.90430941,1.54415708,5.163660724,3.69183498,-84.91543238,-18.471113,-3.083698798,180.9628892,4.38075754,2.003892755,4.42846758,420.9639576,414.7864848,-0.005792312,60.84587755,1.925520009,12.73128986,15.34638364,0.00155437,69.65,41,9,1.003278382,0.327838158,25094.34159,1500.013333,1261.2265,0.840810193,0.191620386,6,0.5,0: Broadleaf,2,TRUE,1785345268,408.592,415.7708667,15.34697333,12.62425333,421.7592,16.29082667,433.3734667,100.5164,0.09999166,33.38925333,33.63775333,999.9,0,0,4995.624667,0,45.06915333,-7.178986,414.9602667,421.0868,2.722737333,415.7708667,12.62425333,1.542623333,1.268944,13.39726,10.43562667,1500.013333,0.972995,0.02700474,0,2.04294,0,16127.54667,12843.98667,44.4832,46.187,45.333,45.062,44.4622,1459.503333,40.51,0,1785345274,0,1785340804,00:00:04,1785340788,1785336093,3,-0.052,-0.914,-13.167,-0.944,406,13,0.19,0.14,-6.803092381,-6.149011169,1.155829265,0,2.687629524,-0.001139221,0.118508754,1,1,2,1/2,3.00759,2.75949,0.0940134,0.0940698,0.0827545,0.0690111,32021.7,23053.8,33470.5,25736.2,39277.6,32438.3,48910.9,40219.6,1.75378,2.63335,0.225745,0,29.9821,999.9,51.874,32.71,25.6511,28.972,-100,3,0.323537,0,20.2455,5.20426,11.956,4.9696,3.294,7163.4,9999,133.3,9999,4.9736,1.87296,1.87084,1.87231,1.87286,1.87378,1.87328,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.167,-0.9438,-13.16718182,0,0,0,-0.943836364,0,0,0,-1,-1,-1,-1,74.8,153.1,0.155029,4.99756,2.64526,2.75024,2.8479,2.29004,35.5683,14.8763,2,377.382,1224.24,31.7202,31.6961,30,31.579,31.4814,-1,40,10,-999.9,400,20,101.625,94.3864
75,1785346391,10154.9,20260730 01:33:11,01:33:11,15,,1785346383,0.001656711,1.656710661,3.88527804,424.0247791,268.2422142,26.99329575,42.66974272,0.046528447,1.378876023,0.045673492,0.028621438,287.43396,35.21771077,33.08913333,5.077464326,31.074561,1.547462637,4.979837484,3.530001689,-73.06094015,-25.67038578,-4.260171805,184.4424623,-3.2622092,2.046640223,3.88527804,430.8168408,425.9356667,-0.135015746,60.83249216,1.656710661,12.70262198,15.19324121,-0.021771682,69.65,61,15,1.004874385,0.487438492,25150.79894,1500.024,1261.23486,0.840809787,0.191619574,6,0.5,0: Broadleaf,2,TRUE,1785346383,424.1174667,420.6962667,15.3777,12.49323333,437.41,16.40998,417.1114,100.5303333,0.099971373,32.74381333,33.08913333,999.9,0,0,4995.624,0,30.05002667,3.421203333,430.7420667,426.0191333,2.884451333,420.6962667,12.49323333,1.545925333,1.255949333,13.42945333,10.279384,1500.024,0.973007,0.0269928,0,2.044306667,0,19012.79333,12844.12667,43.2374,44.9874,44.187,43.79546667,43.312,1459.534,40.49,0,1785346388,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,4.165975333,-35.66239325,6.299114898,0,2.838759524,-0.731984416,0.303517677,0,0,2,0/2,2.9918,2.75945,0.0960468,0.0948852,0.0827893,0.0697424,32027.9,23084.4,33547,25788.5,39362.3,32488.7,49014.5,40297.3,1.69023,2.66188,0.238419,0,29.2154,999.9,52.112,32.69,25.7366,29.082,-100,3,0.234619,0,20.2444,5.20471,11.956,4.9697,3.294,7163.4,9999,133.6,9999,4.97365,1.87294,1.87077,1.8723,1.87286,1.87378,1.87328,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.293,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,5.6,5.4,0.155029,4.99756,2.64526,2.75146,2.8479,2.23267,35.1978,14.7449,2,340.218,1246.5,31.1269,30.6372,29.9997,30.6395,30.5853,-1,40,10,-999.9,400,20,101.847,94.5726
76,1785346511,10274.9,20260730 01:35:11,01:35:11,15,,1785346503,0.001818655,1.818655287,2.766613111,407.4207824,298.3807376,30.02625367,40.99902649,0.050889466,1.380158311,0.049869557,0.031258406,287.4401211,35.04363187,33.11067333,5.083608778,30.97022533,1.534459399,4.954627816,3.549149379,-80.20269817,-34.00305025,-5.63589577,167.5984769,2.828608206,1.752975223,2.766613111,417.5564013,413.9429697,-0.075606056,60.85477865,1.818655287,12.61806061,15.24345697,-0.005420784,69.65,61,15,1.004865755,0.486575479,25195.19117,1500.056,1261.261781,0.840809797,0.191619594,6,0.5,0: Broadleaf,2,TRUE,1785346503,407.4866667,412.5894,15.24842667,12.76480667,420.7789333,16.28068667,414.9806,100.5306667,0.100003793,32.65368667,33.11067333,999.9,0,0,5001.959333,0,42.86441333,-5.102964467,413.7963333,417.9246,2.483608667,412.5894,12.76480667,1.532933333,1.283253333,13.30062667,10.60323333,1500.056,0.973004667,0.026995187,0,2.05246,0,18815.10667,12844.37333,43.062,44.9122,44.0746,43.5998,43.18286667,1459.564,40.49133333,0,1785346508,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,-6.301653667,30.75087483,3.506910933,0,2.413858571,1.705135325,0.183279533,0,0,2,0/2,2.99012,2.75947,0.0940385,0.0921795,0.0829016,0.0676893,32105.7,23157.8,33553.4,25792.9,39363.9,32568.6,49023.2,40303.8,1.68785,2.66418,0.233483,0,29.3208,999.9,51.532,32.71,25.4786,29.172,-100,3,0.226773,0,20.2444,5.20516,11.956,4.96955,3.294,7163.4,9999,133.6,9999,4.97362,1.87296,1.87079,1.87238,1.87286,1.87378,1.87325,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.293,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,7.6,7.4,0.155029,4.99756,2.64526,2.74902,2.8479,2.22778,35.1747,14.7187,2,338.472,1247.41,31.0125,30.523,29.9999,30.5279,30.4723,-1,40,10,-999.9,400,20,101.866,94.5881
77,1785346631,10394.9,20260730 01:37:11,01:37:11,15,,1785346623,0.001730316,1.730316186,3.032207963,400.8533608,278.7051792,28.04693703,40.33907443,0.048206196,1.380534828,0.047290208,0.029637228,287.4355733,35.06335393,33.06462,5.070479569,30.49371922,1.50875226,4.947747597,3.561727309,-76.30694381,-32.42057267,-5.370276545,173.3377803,5.39865263,1.669137506,3.032207963,416.7017752,409.7162848,0.436694258,60.85477865,1.730316186,12.77410885,15.12006,0.018431714,69.65,61,15,1.004863271,0.48632711,25207.99615,1500.029333,1261.23964,0.840809984,0.191619968,6,0.5,0: Broadleaf,2,TRUE,1785346623,400.9255333,409.6771333,14.99262,12.62278,414.2178667,16.02490667,414.2139333,100.533,0.099995433,32.62902,33.06462,999.9,0,0,5003.708667,0,38.88441333,-8.751587333,407.0278667,414.9145333,2.36983,409.6771333,12.62278,1.507256,1.269008667,13.04180667,10.43612667,1500.029333,0.973003333,0.02699654,0,2.09412,0,18642.50667,12844.16,42.9622,44.75826667,43.9412,43.40393333,43.02066667,1459.529333,40.5,0,1785346628,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,-8.643402381,-4.928320519,1.49226716,0,2.368000476,-0.164276883,0.063406368,0,0,2,0/2,2.98897,2.75949,0.0934824,0.0938082,0.0825051,0.0695461,32126.2,23116.3,33554,25792.7,39382.5,32502.6,49023.6,40303.5,1.6862,2.66272,0.221264,0,29.4945,999.9,51.196,32.69,25.2824,29.232,-100,3,0.224451,0,20.2445,5.20516,11.956,4.96965,3.294,7163.4,9999,133.6,9999,4.97359,1.8729,1.87076,1.87237,1.87286,1.87377,1.8733,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.293,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,9.6,9.4,0.155029,4.99756,2.64526,2.75024,2.8479,2.27905,35.1516,14.7187,2,337.339,1243.92,30.8949,30.4727,30,30.4643,30.4085,-1,40,10,-999.9,400,20,101.867,94.5874
78,1785346751,10514.9,20260730 01:39:11,01:39:11,15,,1785346743,0.002033825,2.033825103,2.663302596,391.7140654,293.0000629,29.48612258,39.42022685,0.055494423,1.37932919,0.054283237,0.034033642,287.4314733,34.85446186,33.19099333,5.106577757,29.58377183,1.459085073,4.93204545,3.647492684,-89.69168704,-45.98421802,-7.626292453,144.1292758,-1.73915752,2.321803741,2.663302596,394.2854202,393.1933879,-0.483435589,60.85477865,2.033825103,11.12380116,14.23172667,-0.030768238,69.65,61,15,1.004869138,0.486913753,25177.77202,1500.007333,1261.2212,0.840810023,0.191620045,6,0.5,0: Broadleaf,2,TRUE,1785346743,391.7775333,390.5884667,14.49875333,11.2015,405.07,15.53101333,414.3248667,100.5352667,0.099942373,32.57261333,33.19099333,999.9,0,0,4997.623333,0,50.25265333,1.189102453,397.542,395.0132,3.297261333,390.5884667,11.2015,1.457633333,1.126142,12.5295,8.658883333,1500.007333,0.972998333,0.027001727,0,2.070526667,0,18494.8,12843.92667,42.86233333,44.7624,43.8874,43.31653333,43,1459.506,40.50133333,0,1785346748,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,2.41885461,-27.95271701,2.89275366,0,3.480024762,-3.07035974,0.345522596,0,0,2,0/2,2.98765,2.75935,0.0906602,0.0896476,0.0786098,0.0615437,32228.4,23225.2,33556.4,25796,39563.6,32792.8,49027,40307.5,1.68375,2.66845,0.219457,0,29.5961,999.9,48.767,32.69,24.0838,29.112,-100,3,0.223333,0,20.2446,5.20501,11.956,4.96975,3.294,7163.4,9999,133.7,9999,4.97361,1.87298,1.87081,1.87235,1.87286,1.87376,1.87329,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.293,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,11.6,11.4,0.155029,4.99756,2.64526,2.74902,2.8479,2.25464,35.1516,14.7012,2,335.975,1251.36,30.8698,30.4568,30.0001,30.4273,30.3671,-1,40,10,-999.9,400,20,101.874,94.5979
79,1785346871,10634.9,20260730 01:41:11,01:41:11,15,,1785346863,0.001954636,1.954635758,3.092787623,386.6214895,271.4997715,27.3222268,38.90743613,0.052868432,1.380565711,0.051768899,0.032452446,287.4370933,34.80518565,33.07530667,5.073523568,28.44587973,1.396008968,4.907596395,3.677514599,-86.19943693,-43.9751688,-7.279286385,149.9832012,2.732153266,2.039550688,3.092787623,395.8657028,391.6940182,-0.061654359,60.85477865,1.954635758,11.0816527,13.86721091,0.001017315,69.65,61,15,1.004860798,0.48607978,25220.76056,1500.037333,1261.24636,0.84080998,0.19161996,6,0.5,0: Broadleaf,2,TRUE,1785346863,386.6950667,391.7764,13.87208,10.97275333,399.9876667,14.90437333,414.1772667,100.5344,0.10003754,32.48447333,33.07530667,999.9,0,0,5003.792,0,44.75243333,-5.081236,392.135,396.1229333,2.899334,391.7764,10.97275333,1.394619333,1.103138667,11.85923333,8.354162,1500.037333,0.972999333,0.0270007,0,2.076326667,0,18329.26667,12844.2,42.75,44.625,43.812,43.13326667,42.812,1459.537333,40.5,0,1785346868,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,-5.037962381,-1.582676883,0.493262112,0,2.873464286,-0.188984416,0.15073236,0,0,2,0/2,2.9894,2.75949,0.0904963,0.0901776,0.0772747,0.0628687,32229.7,23208.4,33551.8,25792.3,39619.4,32740.8,49020.4,40302.2,1.688,2.6644,0.213999,0,29.6241,999.9,47.308,32.69,23.361,29.202,-100,3,0.2267,0,20.2448,5.20516,11.956,4.9694,3.294,7163.4,9999,133.7,9999,4.97363,1.873,1.87073,1.87231,1.87286,1.87378,1.87329,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.292,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,13.6,13.4,0.155029,4.99756,2.64526,2.75024,2.8479,2.23755,35.1286,14.6749,2,338.036,1245.53,30.7508,30.4701,30.0003,30.4352,30.3706,-1,40,10,-999.9,400,20,101.86,94.5851
80,1785346991,10754.9,20260730 01:43:11,01:43:11,15,,1785346983,0.001980837,1.98083673,3.065624791,387.4431828,276.4679175,27.82236568,38.99036825,0.054690813,1.378637596,0.053513473,0.033549589,287.4345256,34.75927432,33.08460667,5.076173881,30.06042855,1.472298319,4.897795507,3.603875562,-87.35489977,-47.23905798,-7.829496914,145.0110709,2.297984898,2.10221566,3.065624791,396.2714511,392.4224606,-0.110824517,60.85477865,1.98083673,11.65856189,14.54704,-0.00912319,69.65,61,15,1.004871037,0.487103654,25168.00385,1500.020667,1261.232659,0.840810188,0.191620377,6,0.5,0: Broadleaf,2,TRUE,1785346983,387.5162667,392.0092,14.63007333,11.64404,400.8086667,15.66232,414.1822,100.5350667,0.09999412,32.44903333,33.08460667,999.9,0,0,4994.208,0,65.2898,-4.492920667,393.2696667,396.6274667,2.98602,392.0092,11.64404,1.470834667,1.170636667,12.66817333,9.233215333,1500.020667,0.972996667,0.027003447,0,1.980926667,0,18184.97333,12844.04,42.708,44.6374,43.78306667,43.0704,42.812,1459.511333,40.51,0,1785346988,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,-4.378823333,-2.888924416,0.610907704,0,2.953654762,0.05632987,0.118877122,1,1,2,1/2,2.98901,2.75956,0.0905524,0.0901041,0.0800375,0.0650662,32219.6,23204.1,33543.7,25785.8,39483.7,32653.2,49009.7,40292.9,1.68695,2.66237,0.202805,0,29.7778,999.9,48.962,32.68,24.166,29.142,-100,3,0.235071,0,20.2444,5.20516,11.956,4.9696,3.294,7163.4,9999,133.8,9999,4.97363,1.87292,1.87075,1.87239,1.87286,1.87376,1.87322,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.293,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,15.6,15.4,0.155029,4.99756,2.64526,2.75024,2.8479,2.30225,35.1286,14.6661,2,337.885,1243.81,30.7342,30.5545,30.0003,30.499,30.4266,-1,40,10,-999.9,400,20,101.837,94.5624
81,1785347111,10874.9,20260730 01:45:11,01:45:11,15,,1785347103,0.001902878,1.902878008,3.282080271,387.8768389,268.3427619,27.00500957,39.03447097,0.053246689,1.380651471,0.052131613,0.032680498,287.4314867,34.65469,32.91362,5.027638141,30.31455385,1.4729115,4.858760276,3.55472664,-83.91692014,-45.13311127,-7.458086578,150.9233687,3.559012699,1.974054026,3.282080271,399.8064547,394.2287697,0.13676762,60.85477865,1.902878008,11.91665864,14.62170667,-0.00045367,69.65,61,15,1.004857499,0.485749946,25237.8031,1500.004667,1261.21922,0.840810197,0.191620395,6,0.5,0: Broadleaf,2,TRUE,1785347103,387.9548667,394.1624,14.63599333,11.84667333,401.2474667,15.66827333,416.3636667,100.5362667,0.099984447,32.30726667,32.91362,999.9,0,0,5004.124,0,44.648,-6.207389333,393.7172667,398.8878667,2.789326,394.1624,11.84667333,1.471451333,1.191022,12.67466,9.489459333,1500.004667,0.972995,0.027005187,0,2.166366667,0,18046.51333,12843.90667,42.6166,44.5,43.687,42.91633333,42.64153333,1459.494667,40.51,0,1785347108,0,1785346069,01:27:49,1785346053,1785346069,4,-0.125,-0.088,-13.292,-1.032,425,14,0.07,0.13,-5.8617065,-7.498893383,0.896840673,0,2.823532,-0.502138647,0.071480311,0,0,2,0/2,2.99148,2.75952,0.0908766,0.0906823,0.0803954,0.0663622,32199.6,23183.2,33535.2,25779.3,39458.2,32597.9,48998.7,40283.6,1.69193,2.6598,0.198245,0,29.7048,999.9,49.31,32.68,24.3369,28.872,-100,3,0.243656,0,20.2448,5.20456,11.956,4.9694,3.294,7163.4,9999,133.8,9999,4.97359,1.87296,1.87077,1.87233,1.87286,1.87377,1.87328,1.87776,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.292,-1.0323,-13.2925,0,0,0,-1.032281818,0,0,0,-1,-1,-1,-1,17.6,17.4,0.155029,4.99756,2.64526,2.75024,2.8479,2.25708,35.1055,14.6311,2,340.715,1241.69,30.6506,30.6475,30.0003,30.5819,30.5017,-1,40,10,-999.9,400,20,101.813,94.5398
