obs,time,elapsed,date,hhmmss,averaging,kam,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,AccCO2_soda,AccH2O_des,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
66,1784219149,8510,20260717 00:25:49,00:25:49,15,,1784219141,0.000834087,0.834087141,0.503310672,412.252422,334.7384061,33.99409871,41.86597435,0.016916911,1.387821946,0.016803181,0.010512143,287.4287667,40.97886597,38.72428667,6.923072629,31.42502248,2.106158079,6.702168885,4.81691455,-36.78324291,-44.9086145,-7.812040603,197.9248687,-2.040368007,0.83438149,0.503310672,417.0838718,418.1598424,-0.335510267,60.78179436,0.834087141,19.6873462,20.75931455,0.0001748,69.65,43,9,1.003461028,0.346102805,24934.10834,1499.996667,1261.2119,0.840809802,0.191619604,6,0.5,0: Broadleaf,2,TRUE,1784219141,412.2645333,410.0452,20.73924667,19.66961333,425.5589333,20.95957333,456.7168,101.4542,0.1000229,38.12406667,38.72428667,999.9,0,0,4994.083333,0,81.02866667,2.219430533,420.9955333,418.2724,1.069635333,410.0452,19.66961333,2.104082,1.995564667,18.25013333,17.40918667,1499.996667,0.973005,0.0269945,0,1.868093333,0,13428.97333,12843.88,49.0746,50.7748,49.979,49.55373333,49.062,1459.506667,40.49,0,1784219147,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,1.283818762,11.78888821,2.089747004,0,1.077962857,-0.062332208,0.016135303,1,1,2,1/2,3.02954,2.75939,0.0941617,0.0928352,0.101079,0.0951862,31740.4,22887.3,33200.8,25533,38197.1,31251.8,48555.7,39933.4,1.75535,2.54268,0.235058,0,34.9474,999.9,54.682,37.857,35.6063,29.0283,-100,3,0.650386,0,20.2435,5.20456,11.9568,4.96905,3.2942,9999,7158,9999,114.6,4.97385,1.87308,1.87103,1.87241,1.87286,1.87363,1.87332,1.87773,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.271,-0.2144,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,64.3,64,0.153809,4.99756,2.64526,2.73804,2.8479,2.24243,40.681,14.7187,2,402.167,1173.63,36.0653,35.6515,30.0002,35.5107,35.4031,-1,40,10,-999.9,400,20,100.854,93.6862
67,1784219269,8630,20260717 00:27:49,00:27:49,15,,1784219261,0.00089238,0.892379851,0.249415463,420.9558685,367.2001669,37.29011737,42.74914654,0.018001058,1.388753878,0.01787243,0.011181749,287.4272467,41.09248233,38.88070667,6.981667994,31.66228367,2.138789687,6.75500766,4.842878307,-39.35395144,-45.78530673,-7.970765704,194.3172228,-1.522424475,0.900731734,0.249415463,427.0537067,428.3242909,-0.308299079,60.78179436,0.892379851,19.92028148,21.06431515,0.000182519,69.65,43,9,1.003458955,0.345895468,24949.0028,1499.988667,1261.20518,0.840809806,0.191619612,6,0.5,0: Broadleaf,2,TRUE,1784219261,420.9618667,419.4701333,21.06091333,19.90914,434.3271333,21.21095333,457.7237333,101.4525333,0.100027727,38.26918,38.88070667,999.9,0,0,4998.749333,0,36.80822,1.491604267,430.0182,427.9910667,1.151764667,419.4701333,19.90914,2.136682667,2.019833333,18.49531333,17.60066667,1499.988667,0.9730058,0.02699382,0,1.938186667,0,13321.36667,12843.82,49.125,50.875,50.0248,49.6622,49.1166,1459.498667,40.49,0,1784219267,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,1.7669062,2.690258346,1.52953947,0,1.143553,0.091545564,0.020288047,1,1,2,1/2,3.03058,2.75931,0.0957307,0.0933725,0.101946,0.0956226,31681.6,22870.7,33197.1,25529.9,38157.2,31233.2,48550.9,39929.3,1.75688,2.5401,0.237845,0,35.0909,999.9,54.902,37.917,35.8656,28.6983,-100,3,0.654886,0,20.2432,5.20426,11.9569,4.96895,3.294,9999,7158,9999,114.7,4.97386,1.87308,1.87103,1.87241,1.87288,1.87363,1.87332,1.87774,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.347,-0.1491,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,66.3,66,0.153809,4.99756,2.64526,2.73926,2.8479,2.28027,40.758,14.7274,2,403.34,1171.01,36.1228,35.7068,30.0004,35.5631,35.455,-1,40,10,-999.9,400,20,100.843,93.6759
68,1784219389,8750,20260717 00:29:49,00:29:49,15,,1784219381,0.000894153,0.894152905,-0.290872115,415.1541943,408.2010609,41.45056243,42.15661472,0.01788048,1.388935164,0.017753579,0.011107313,287.4316733,41.12064383,38.94348667,7.005306232,31.34709663,2.120872121,6.765768921,4.88443411,-39.4321431,-48.28829095,-8.40914603,191.3020933,1.429558268,0.826467302,-0.290872115,422.4855127,424.6291818,-0.338601999,60.7671982,0.894152905,19.79263142,20.92111697,0.002631564,69.65,43,9,1.003458524,0.345852356,24952.10208,1500.011333,1261.22428,0.840809834,0.191619668,6,0.5,0: Broadleaf,2,TRUE,1784219381,415.1472,417.4574667,20.88614,19.83230667,428.4649333,21.07447333,459.0994,101.4444,0.10007502,38.29861333,38.94348667,999.9,0,0,5000.042,0,105.7973333,-2.310338667,424.003,425.9043333,1.0538462,417.4574667,19.83230667,2.118783333,2.011875333,18.36107333,17.53808,1500.011333,0.9730062,0.02699368,0,1.916533333,0,13212.49333,12844.02,49.187,50.9622,50.062,49.8288,49.187,1459.519333,40.492,0,1784219387,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,-4.341137,59.08646977,6.033709446,0,1.02561395,0.765668887,0.076479727,0,0,2,0/2,3.03196,2.75935,0.095082,0.0925269,0.101471,0.0950128,31698.4,22888.9,33191.2,25526.8,38171.5,31250,48543.1,39924.8,1.75875,2.53772,0.223964,0,35.3171,999.9,54.499,37.978,35.7249,28.6683,-100,3,0.660798,0,20.2433,5.20441,11.9571,4.9688,3.29402,9999,7158,9999,114.7,4.97387,1.8731,1.87103,1.87241,1.87288,1.87363,1.87332,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.317,-0.1824,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,68.3,68,0.153809,4.99756,2.64526,2.73682,2.8479,2.27051,40.835,14.6924,2,404.793,1168.86,36.2057,35.7768,30.0004,35.6286,35.5177,-1,40,10,-999.9,400,20,100.827,93.6649
69,1784219509,8870,20260717 00:31:49,00:31:49,15,,1784219501,0.000912359,0.912358845,0.203227877,400.3471158,352.2843918,35.76959458,40.64969768,0.018308982,1.389436561,0.018175999,0.011371867,287.4266133,41.12138173,38.94387333,7.005452036,31.58545824,2.138252116,6.769735931,4.867199921,-40.23502506,-47.52269172,-8.273281386,191.3956152,-0.522308617,0.92876233,0.203227877,409.1868745,408.6307515,0.055052805,60.7671982,0.912358845,19.87743541,21.04623152,-0.000365351,69.65,43,9,1.003456622,0.345662185,24965.78259,1499.985333,1261.20238,0.840809808,0.191619616,6,0.5,0: Broadleaf,2,TRUE,1784219501,400.352,400.1578,21.05902667,19.87562,413.548,21.20948,459.3539333,101.4361333,0.099998867,38.30945333,38.94387333,999.9,0,0,5002.916667,0,119.1203333,0.194201873,408.9645333,408.2723333,1.18341,400.1578,19.87562,2.136146,2.016105333,18.4913,17.57139333,1499.985333,0.973007067,0.0269928,0,1.98436,0,13112.77333,12843.8,49.25,51,50.125,49.75413333,49.2038,1459.495333,40.49,0,1784219507,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,0.860476405,-15.12319021,1.692121377,0,1.185199,-0.077005714,0.012838403,1,1,2,1/2,3.03233,2.75958,0.092448,0.091034,0.101839,0.0955705,31783.6,22921.3,33184.2,25521.3,38148.6,31223.6,48534,39916.8,1.75888,2.53573,0.23488,0,35.19,999.9,54.609,38.048,35.9326,28.8783,-100,3,0.6681,0,20.2434,5.20426,11.9572,4.96915,3.294,9999,7158,9999,114.7,4.97385,1.87313,1.87102,1.87241,1.87289,1.87363,1.87332,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.192,-0.153,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,70.3,70,0.153809,4.99756,2.64526,2.73804,2.8479,2.23633,40.938,14.6749,2,405.328,1167.5,36.2193,35.8597,30.0003,35.7045,35.5936,-1,40,10,-999.9,400,20,100.807,93.6456
70,1784219629,8990,20260717 00:33:49,00:33:49,15,,1784219621,0.000903659,0.903658809,0.483084639,401.2566971,328.4407357,33.34736822,40.74054577,0.017969409,1.387746875,0.017841139,0.01116216,287.4392333,41.23741925,39.06453333,7.051079319,31.44359554,2.141231842,6.809755073,4.909847477,-39.8513535,-48.33376523,-8.434046211,190.8200684,2.137795177,0.879127349,0.483084639,414.2179869,411.9252182,0.319431553,60.7671982,0.903658809,20.00190761,21.12336788,0.005243532,69.65,44,10,1.00354535,0.354535,24909.24475,1500.047333,1261.25488,0.840810054,0.191620109,6,0.5,0: Broadleaf,2,TRUE,1784219621,401.2683333,404.5034667,21.08915333,19.97193333,414.4723333,21.233,460.5081333,101.4323333,0.100042507,38.4185,39.06453333,999.9,0,0,4994.790667,0,43.87786667,-3.234916667,409.9132667,412.7469333,1.117214667,404.5034667,19.97193333,2.139120667,2.025798,18.51351333,17.64742,1500.047333,0.973000133,0.02699968,0,1.964573333,0,13008.14,12844.28667,49.375,51.187,50.312,49.8204,49.312,1459.543333,40.504,0,1784219627,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,-3.0481835,-5.040678045,0.623256371,0,1.1190365,-0.035552932,0.009945841,1,1,2,1/2,3.0338,2.75955,0.0930441,0.0923099,0.102039,0.09593,31752.7,22882.1,33174.4,25514,38130.6,31202.2,48520.8,39906.3,1.7603,2.53293,0.237003,0,35.2433,999.9,54.572,38.129,36.0702,29.1483,-100,3,0.679177,0,20.2432,5.20411,11.9568,4.9675,3.29413,9999,7158,9999,114.8,4.97384,1.8731,1.87103,1.87241,1.87288,1.87363,1.87332,1.87775,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.221,-0.1357,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,72.3,72,0.153809,4.99756,2.64526,2.73804,2.8479,2.24731,41.0154,14.6311,2,406.836,1165.68,36.314,35.9836,30.0005,35.8195,35.7051,-1,40,10,-999.9,400,20,100.778,93.6201
71,1784219749,9110,20260717 00:35:49,00:35:49,15,,1784219741,0.00097136,0.971360154,0.270572826,416.0202152,360.8936284,36.64218646,42.23928908,0.018926727,1.388410977,0.018784552,0.01175303,287.4300877,41.47327917,39.38061333,7.171828036,31.29873602,2.162910675,6.910536812,5.008917361,-42.83698277,-51.64339758,-9.032773561,183.9169338,-4.048380636,1.016349344,0.270572826,417.5753563,420.2311758,-0.584992324,60.7671982,0.971360154,19.99375192,21.26195212,-0.005350842,69.65,43,9,1.0034649,0.346490024,24906.33942,1500.000667,1261.215541,0.840809987,0.191619973,6,0.5,0: Broadleaf,2,TRUE,1784219741,416.0267333,411.3291333,21.30278667,20.01354,429.3518667,21.39945333,461.2874667,101.4318,0.100018747,38.69067333,39.38061333,999.9,0,0,4998.084,0,36.256,4.6975432,425.0821333,419.7294667,1.289253333,411.3291333,20.01354,2.160779333,2.030008667,18.67444,17.68034667,1500.000667,0.9730024,0.026997573,0,2.097073333,0,12904.02667,12843.89333,49.4454,51.312,50.38326667,50.062,49.4412,1459.500667,40.49933333,0,1784219747,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,5.7016869,-25.86409146,2.857859617,0,1.2920675,-0.096945113,0.021357449,1,1,2,1/2,3.03401,2.75939,0.0943615,0.0936124,0.102397,0.0959705,31700.2,22846.1,33168.2,25510.9,38110,31196.7,48512.7,39901.7,1.76022,2.53015,0.240788,0,35.5422,999.9,54.56,38.179,36.1569,28.7283,-100,3,0.686296,0,20.2432,5.20471,11.9607,4.9688,3.294,9999,7158,9999,114.8,4.97387,1.87311,1.87103,1.87241,1.87286,1.87363,1.87332,1.87774,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.286,-0.1068,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,74.3,74,0.153809,4.99756,2.64526,2.73682,2.8479,2.2522,41.0928,14.6486,2,407.39,1163.58,36.4371,36.083,30.0003,35.9164,35.7997,-1,40,10,-999.9,400,20,100.761,93.6092
72,1784219869,9230,20260717 00:37:49,00:37:49,15,,1784219861,0.000961246,0.961246175,0.084613937,402.7248281,363.3588928,36.89282475,40.8897561,0.018520906,1.388589567,0.018384756,0.011502622,287.4280523,41.56856951,39.48005333,7.210184926,30.90434504,2.146147659,6.944485172,5.064037267,-42.39095632,-52.28885975,-9.15286319,183.595373,-5.103326687,1.083763927,0.084613937,400.9950039,405.2895333,-0.856850194,60.7671982,0.961246175,19.70905166,21.02611091,-0.016171351,69.65,43,9,1.003465212,0.346521249,24904.10284,1499.993333,1261.209059,0.840809777,0.191619553,6,0.5,0: Broadleaf,2,TRUE,1784219861,402.7268667,396.6908,21.13749333,19.76505333,415.9426667,21.27068,462.1462667,101.4327333,0.100008753,38.78158,39.48005333,999.9,0,0,4998.916667,0,48.53833333,6.036015667,411.4236,404.6894,1.372462667,396.6908,19.76505333,2.144038667,2.004825333,18.55010667,17.48243333,1499.993333,0.973005533,0.026994653,0,1.86652,0,12800.26,12843.85333,49.5998,51.42873333,50.5,50.2374,49.5704,1459.505333,40.48866667,0,1784219867,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,5.2358848,3.999797955,3.391759765,0,1.3466105,0.278085564,0.059729319,0,0,2,0/2,3.03468,2.75949,0.0918347,0.0905523,0.101672,0.0951363,31781.5,22918.4,33161.2,25506.1,38133.2,31218.7,48503.3,39894.7,1.76077,2.52775,0.228927,0,35.7761,999.9,54.084,38.25,35.9798,29.1783,-100,3,0.693994,0,20.2431,5.20411,11.9598,4.96755,3.294,9999,7158,9999,114.8,4.9739,1.87306,1.87103,1.87241,1.87291,1.87363,1.87332,1.87774,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.166,-0.1595,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,76.3,76,0.153809,4.99756,2.64526,2.73682,2.8479,2.21191,41.1705,14.6136,2,408.285,1162,36.5579,36.1786,30.0004,36.0115,35.8939,-1,40,10,-999.9,400,20,100.741,93.5922
73,1784219989,9350,20260717 00:39:49,00:39:49,15,,1784219981,0.000959684,0.959683666,0.164796173,405.848235,359.6666167,36.51955852,41.20871295,0.018552818,1.389845401,0.018416323,0.011522381,287.4292067,41.59366896,39.5038,7.219370967,31.24532299,2.172933664,6.954428555,5.046437303,-42.32204967,-52.12584787,-9.118288029,183.8630211,-1.904834227,0.919169192,0.164796173,409.8116751,411.9687394,-0.462618457,60.7671982,0.959683666,20.29077271,21.45492,0.009011905,69.65,44,10,1.003541333,0.354133296,24937.40018,1499.992667,1261.20914,0.840810204,0.191620408,6,0.5,0: Broadleaf,2,TRUE,1784219981,405.8522,403.8755333,21.40036,20.23870667,419.0938,21.47537333,462.9204,101.4372,0.100048167,38.80813333,39.5038,999.9,0,0,5004.876,0,43.41708,1.976759867,414.7273333,412.2181333,1.161659333,403.8755333,20.23870667,2.170794,2.052959333,18.74836667,17.85875333,1499.992667,0.972992333,0.02700746,0,1.97718,0,12698.19333,12843.8,49.7332,51.52893333,50.6746,50.28306667,49.687,1459.482667,40.51,0,1784219987,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,2.1316494,-1.148236421,1.246908756,0,1.1826775,-0.422876842,0.048120302,0,0,2,0/2,3.03566,2.75946,0.092924,0.0915903,0.102948,0.0969147,31734.3,22886.1,33152.3,25499.7,38071.3,31149.7,48491.8,39885.5,1.76125,2.52525,0.2276,0,35.8142,999.9,54.645,38.32,36.4888,28.9683,-100,3,0.703135,0,20.2432,5.20426,11.9617,4.96865,3.29405,9999,7158,9999,114.9,4.97387,1.8731,1.87103,1.87241,1.8729,1.87363,1.87332,1.87774,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.219,-0.0613,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,78.3,78,0.153809,4.99756,2.64526,2.73682,2.8479,2.24487,41.2482,14.5873,2,409.214,1160.51,36.6497,36.2889,30.0005,36.1185,36.0009,-1,40,10,-999.9,400,20,100.715,93.57
74,1784220109,9470,20260717 00:41:49,00:41:49,15,,1784220101,0.000975652,0.975651501,0.325594656,405.9382825,346.760473,35.21001583,41.21892333,0.018851772,1.388018253,0.018710676,0.011706761,287.4284135,41.61281408,39.49034667,7.214165502,31.07593826,2.163966415,6.963478935,5.050199088,-43.02623118,-49.24418035,-8.625984035,186.532018,3.776922353,0.932426984,0.325594656,420.627134,418.2563273,0.379451367,60.74407069,0.975651501,20.15659652,21.35442727,0.006139147,69.65,44,9,1.003549018,0.35490182,24883.58996,1499.994,1261.209737,0.840809854,0.191619709,6,0.5,0: Broadleaf,2,TRUE,1784220101,405.9461333,411.2986667,21.31149333,20.13652,419.1884667,21.40622667,464.3125333,101.4399333,0.0999438,38.83227333,39.49034667,999.9,0,0,4995.751333,0,64.47646667,-5.352708,414.7858,419.7511333,1.174974,411.2986667,20.13652,2.161833333,2.042644667,18.68226,17.77882667,1499.994,0.973007067,0.026992893,0,1.992066667,0,12594.68667,12843.86667,49.75,51.5,50.7416,50.25,49.75,1459.505333,40.49266667,0,1784220107,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,-5.6156245,12.40705669,1.490643225,0,1.1736175,0.065664812,0.011170732,1,1,2,1/2,3.03647,2.75946,0.0940238,0.0927986,0.102625,0.0962832,31686.4,22850.1,33143,25494,38075.7,31164.2,48478.9,39877.3,1.76227,2.52097,0.234753,0,35.7331,999.9,54.291,38.391,36.3881,29.1183,-100,3,0.71295,0,20.2436,5.20426,11.9617,4.96825,3.2941,9999,7158,9999,114.9,4.97386,1.8731,1.87103,1.87241,1.87294,1.87363,1.87332,1.87772,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.273,-0.0839,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,80.3,80,0.153809,4.99756,2.64526,2.7356,2.8479,2.26929,41.3261,14.6049,2,410.532,1156.78,36.6947,36.4092,30.0004,36.238,36.1202,-1,40,10,-999.9,400,20,100.688,93.5501
75,1784220229,9590,20260717 00:43:49,00:43:49,15,,1784220221,0.001131925,1.131924626,-0.090871867,408.4779891,381.9647545,38.78365236,41.4757334,0.021672679,1.389176153,0.021486577,0.013445698,287.4249811,41.66044914,39.63684667,7.271025988,30.95749191,2.170685081,7.011824753,5.100340908,-49.917876,-50.63383842,-8.873730257,177.9995364,0.063501969,1.146971138,-0.090871867,415.9841125,417.2042727,-0.215735264,60.74407069,1.131924626,19.67402588,21.24967576,-0.025211268,69.65,44,9,1.003545779,0.354577897,24906.24182,1499.978,1261.196101,0.840809732,0.191619464,6,0.5,0: Broadleaf,2,TRUE,1784220221,408.4758,409.1613333,21.37821333,19.93647333,421.739,21.45814,465.4369333,101.4372,0.100054153,38.96076667,39.63684667,999.9,0,0,5001.582667,0,82.33252,-0.685632133,417.3991333,417.4853333,1.441748,409.1613333,19.93647333,2.168547333,2.0223,18.73178,17.6191,1499.978,0.973006467,0.02699376,0,1.918313333,0,12489.45333,12843.72,49.75,51.5,50.687,50.25,49.7416,1459.491333,40.486,0,1784220227,0,1784215309,23:21:49,1784215291,1784215309,4,0.224,-0.519,-13.306,-0.669,421,19,0.58,0.15,-1.6643586,30.42649967,3.388122903,0,1.3797875,1.915205865,0.19460004,0,0,2,0/2,3.03806,2.75941,0.0936747,0.0910443,0.102169,0.0938644,31694.4,22892.1,33139,25492.1,38091.4,31244,48474,39874.4,1.7647,2.5161,0.23564,0,35.8673,999.9,53.553,38.461,36.0362,29.2983,-100,3,0.718605,0,20.2433,5.20411,11.9616,4.9674,3.2942,9999,7158,9999,114.9,4.97385,1.87311,1.87103,1.87241,1.87292,1.87363,1.87333,1.87773,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-13.257,-0.1164,-9.380287889,-0.010281863,2.60765E-06,-1.39012E-10,-1.648918624,-0.176615401,0.01337041,-8.0725E-05,6,2428,1,22,82.3,82,0.153809,4.99756,2.64526,2.73682,2.8479,2.2583,41.4041,14.5786,2,412.469,1151.68,36.7698,36.4949,30.0004,36.3275,36.2089,-1,40,10,-999.9,400,20,100.677,93.5432
